doc_id,source_url,markdown_url,sentence_id,sentence,category,planned_test_ids
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01324,"They can reflect external events, like declined payments and network interruptions, or code problems, like invalid API calls.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01325,"Parse error data When Stripe returns an error to your API request, you receive details about the error that help you understand how to apply the handling suggestions in this guide.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01327,"To handle errors, use some or all of the techniques in the table below.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01328,"No matter what technique you use, you can follow up with our .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01337,"When you catch an exception, you can .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01346,"When you catch an exception, you can .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01353,Stripe provides several exception classes you can catch.,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01354,Each one represents a different kind of error.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01355,"When you catch an exception, you can .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01364,"When you catch an exception, you can .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01368,"If an immediate problem prevents an API call from continuing, the Stripe Node.js library can raise an exception.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01373,"When you catch an exception, you can .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01374,"Use error values With this library, you dont need to check for non-200 HTTP responses.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01375,The library translates them to error values.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01377,API calls in the Stripe Go library return both a result value and an error value.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01378,Use multiple assignment to capture both.,capture,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01379,"If the error value isnt , it means an immediate problem prevented the API call from continuing.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01380,"If the error value is related to Stripe, you can cast it to a object, which has fields describing the problem.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01381,"In some cases, you can coerce the property to a more specific error type with additional information.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01394,"Upon confirmation, the PaymentIntent attempts to initiate a payment) a payment, but goes offline before finding out the payment fails.",confirm,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01398,"Then, if the event type indicates an error, follow these extra steps: 1.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01400,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01402,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01404,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01406,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01408,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01410,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01412,"on the affected object to gain context, including an error object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01413,"Ruby To test how your integration responds to webhook events, you can .",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01414,"After completing the setup steps at that link, trigger a failed payment to see the resulting error message.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01416,"That means that if something already went wrong, you can retrieve the object and examine it to learn more.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01417,"In many cases, stored information is in the form of an error object, and you can .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01418,Check if it experienced a payment error by determining if is empty.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01419,"If it did, log the error, including its type and the affected object.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01422,You can often do this using or test bank numbers.,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01423,"For example: - , for creating failed Charges, PaymentIntents, SetupIntents, and so on.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01424,"Types of error and responses In the Stripe Ruby library, error objects belong to and its subclasses.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01426,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01427,| Payment errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01428,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01429,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01430,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01432,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01433,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01434,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01443,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01445,| Payment declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01451,"| Other payment errors Invalid request errors In most cases, the problem is with the request itself.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01456,| Connection errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01457,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01458,"To find out if it succeeded, you can: - Retrieve the relevant object from Stripe and check its status.",status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01460,"To help recover from connection errors, you can: - When creating or updating an object, use an .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01461,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01465,"Its possible that when the connection error resolves, some other error becomes apparent.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01466,Check for errors in all of these solutions just as you would in the original request.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01467,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01468,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01470,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01471,"To set your integration up for maximum robustness in unusual situations, see | Authentication errors - Use the correct .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01473,"| Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01475,| Permission errors - Make sure you arent using a for a service it doesnt have access to.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01477,"| Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01481,| Signature verification errors This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01482,"If you use webhook signature verification and a third party attempts to send you a fake or malicious webhook, then verification fails and this error is the result.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01483,Catch it and respond with a status code.,status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01484,"If you receive this error when you shouldnt for instance, with webhooks that you know originate with Stripe then see the documentation on for further advice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01487,"| In the Stripe Python library, error objects belong to and its subclasses.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01489,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01490,| Payment errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01491,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01492,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01493,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01495,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01496,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01497,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01506,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01508,| Payment declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01514,"| Other payment errors Invalid request errors In most cases, the problem is with the request itself.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01519,| Connection errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01520,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01521,"To find out if it succeeded, you can: - Retrieve the relevant object from Stripe and check its status.",status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01523,"To help recover from connection errors, you can: - When creating or updating an object, use an .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01524,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01528,"Its possible that when the connection error resolves, some other error becomes apparent.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01529,Check for errors in all of these solutions just as you would in the original request.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01530,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01531,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01533,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01534,"To set your integration up for maximum robustness in unusual situations, see | Authentication errors - Use the correct .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01536,"| Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01538,| Permission errors - Make sure you arent using a for a service it doesnt have access to.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01540,"| Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01544,| Signature verification errors This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01545,"If you use webhook signature verification and a third party attempts to send you a fake or malicious webhook, then verification fails and this error is the result.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01546,Catch it and respond with a status code.,status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01547,"If you receive this error when you shouldnt for instance, with webhooks that you know originate with Stripe then see the documentation on for further advice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01550,"| In the Stripe PHP library, each type of error belongs to its own class.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01552,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01553,| Payment errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01554,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01555,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01556,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01558,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01559,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01560,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01569,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01571,| Payment declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01577,"| Other payment errors Invalid request errors In most cases, the problem is with the request itself.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01582,| Connection errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01583,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01584,"To find out if it succeeded, you can: - Retrieve the relevant object from Stripe and check its status.",status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01586,"To help recover from connection errors, you can: - When creating or updating an object, use an .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01587,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01591,"Its possible that when the connection error resolves, some other error becomes apparent.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01592,Check for errors in all of these solutions just as you would in the original request.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01593,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01594,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01596,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01597,"To set your integration up for maximum robustness in unusual situations, see | Authentication errors - Use the correct .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01599,"| Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01601,| Permission errors - Make sure you arent using a for a service it doesnt have access to.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01603,"| Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01607,| Signature verification errors This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01608,"If you use webhook signature verification and a third party attempts to send you a fake or malicious webhook, then verification fails and this error is the result.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01609,Catch it and respond with a status code.,status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01610,"If you receive this error when you shouldnt for instance, with webhooks that you know originate with Stripe then see the documentation on for further advice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01613,"| In the Stripe Java library, each type of error belongs to its own class.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01615,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01616,| Payment errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01617,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01618,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01619,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01621,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01622,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01623,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01632,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01634,| Payment declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01640,"| Other payment errors Invalid request errors In most cases, the problem is with the request itself.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01645,| Connection errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01646,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01647,"To find out if it succeeded, you can: - Retrieve the relevant object from Stripe and check its status.",status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01649,"To help recover from connection errors, you can: - When creating or updating an object, use an .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01650,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01654,"Its possible that when the connection error resolves, some other error becomes apparent.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01655,Check for errors in all of these solutions just as you would in the original request.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01656,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01657,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01659,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01660,"To set your integration up for maximum robustness in unusual situations, see | Authentication errors - Use the correct .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01662,"| Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01664,| Permission errors - Make sure you arent using a for a service it doesnt have access to.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01666,"| Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01670,| Signature verification errors This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01671,"If you use webhook signature verification and a third party attempts to send you a fake or malicious webhook, then verification fails and this error is the result.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01672,Catch it and respond with a status code.,status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01673,"If you receive this error when you shouldnt for instance, with webhooks that you know originate with Stripe then see the documentation on for further advice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01676,"| In the Stripe Node.js library, each error object has a attribute.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01678,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01679,| Payment errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01680,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01681,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01682,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01684,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01685,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01686,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01695,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01697,| Payment declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01703,"| Other payment errors Invalid request errors In most cases, the problem is with the request itself.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01708,| Connection errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01709,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01710,"To find out if it succeeded, you can: - Retrieve the relevant object from Stripe and check its status.",status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01712,"To help recover from connection errors, you can: - When creating or updating an object, use an .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01713,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01717,"Its possible that when the connection error resolves, some other error becomes apparent.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01718,Check for errors in all of these solutions just as you would in the original request.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01719,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01720,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01722,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01723,"To set your integration up for maximum robustness in unusual situations, see | Authentication errors - Use the correct .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01725,"| Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01727,| Permission errors - Make sure you arent using a for a service it doesnt have access to.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01729,"| Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01733,| Signature verification errors This error can occur when your integration is working correctly.,errors,
